# DEVELOPMENT-ONLY SYNTHETIC PLACEHOLDER — NOT REAL DATA. For pipeline validation only. Safe to delete/replace.
Year,Quarter,Period,quarter_num,time_index,Company,Ticker,Sector,Sales,Expenses,Operating Profit,Net Profit,Total Assets,Equity,Borrowings,Total Liabilities,CFO,CFI,CFF,Net Cash Flow,is_synthetic_company,source
2024,Q2,Q2 2024,2,8097,SYN Banking 003,SYNBAN003,Banking,81650.37,62572.67,19077.7,14602.55,1594006.65,670171.49,680358.76,923835.16,22565.87,-14460.74,-4234.33,3870.8,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Banking 003,SYNBAN003,Banking,83127.21,64030.62,19096.59,13264.78,1659523.38,826851.6,639393.29,832671.78,25036.23,-14390.63,-5269.13,5376.48,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Banking 003,SYNBAN003,Banking,87123.17,67729.77,19393.4,14125.74,1869711.77,964372.48,684858.97,905339.29,26747.04,-14253.59,-5486.91,7006.55,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Banking 003,SYNBAN003,Banking,88217.24,69014.61,19202.63,12718.19,1792167.75,960959.34,639700.37,831208.41,27133.78,-14690.79,-5844.64,6598.34,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Banking 003,SYNBAN003,Banking,89255.57,68074.69,21180.88,14959.29,1751245.07,921290.63,605969.53,829954.44,28595.94,-16987.83,-6626.97,4981.13,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Banking 003,SYNBAN003,Banking,90971.05,70253.41,20717.64,14252.82,1865850.74,861124.57,782204.06,1004726.17,28609.89,-17581.07,-6404.81,4624.01,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Banking 003,SYNBAN003,Banking,90055.18,68668.27,21386.91,14921.07,1918316.77,938720.39,702410.84,979596.38,28274.14,-19194.07,-6351.82,2728.25,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Banking 004,SYNBAN004,Banking,117419.14,93808.79,23610.35,17707.76,438071.72,156707.41,215160.94,281364.3,63770.3,-29672.06,-12754.07,21344.17,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Banking 004,SYNBAN004,Banking,119412.29,94940.73,24471.56,19457.33,487934.37,189695.46,218048.75,298238.91,68826.93,-30371.93,-13925.77,24529.24,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Banking 004,SYNBAN004,Banking,123738.96,100041.31,23697.65,16599.45,475326.74,178578.13,225851.89,296748.61,67005.02,-28402.46,-12637.11,25965.45,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Banking 004,SYNBAN004,Banking,125070.35,100195.59,24874.76,17035.11,471874.77,167837.0,214180.32,304037.76,73128.53,-33172.56,-13512.31,26443.66,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Banking 004,SYNBAN004,Banking,127148.9,102607.17,24541.73,17080.25,489203.15,171567.64,238865.31,317635.5,71746.39,-34667.75,-13150.63,23928.01,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Banking 004,SYNBAN004,Banking,128671.2,103464.61,25206.59,20124.35,498599.38,161871.9,245811.55,336727.48,65445.24,-30142.63,-12479.73,22822.88,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Banking 004,SYNBAN004,Banking,128417.86,100824.85,27593.01,19177.7,543883.76,185421.34,284315.88,358462.43,76989.24,-36224.22,-14554.6,26210.43,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Banking 004,SYNBAN004,Banking,127694.56,100803.46,26891.1,18784.78,545126.41,182299.35,279105.64,362827.05,74254.55,-32764.28,-13001.48,28488.78,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Banking 005,SYNBAN005,Banking,66816.98,47660.78,19156.19,14367.15,296057.61,148028.81,113198.49,148028.8,20132.66,-12079.59,-4108.71,3944.36,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Banking 005,SYNBAN005,Banking,68123.79,49853.17,18270.62,14355.2,296356.91,149593.73,112346.33,146763.18,17151.79,-10160.39,-3916.19,3075.22,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Banking 005,SYNBAN005,Banking,69835.68,49162.92,20672.76,14786.09,311324.05,143255.41,133349.61,168068.64,20043.41,-10999.97,-4429.78,4613.66,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Banking 005,SYNBAN005,Banking,72350.78,49050.38,23300.4,19083.09,337822.65,154683.33,148227.8,183139.32,26147.83,-14463.96,-4995.95,6687.92,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Banking 005,SYNBAN005,Banking,74833.39,50760.36,24073.04,20724.55,334460.16,163073.06,133179.34,171387.1,24628.31,-12562.55,-4603.14,7462.62,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Banking 005,SYNBAN005,Banking,74278.99,49787.39,24491.6,20065.6,307538.38,156611.43,119247.74,150926.95,25209.08,-13315.13,-4545.66,7348.29,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Banking 005,SYNBAN005,Banking,75887.08,50263.46,25623.62,19433.15,325985.01,157152.79,145432.13,168832.22,26059.11,-14402.71,-4935.43,6720.97,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Banking 005,SYNBAN005,Banking,76477.59,49238.43,27239.16,21298.25,318256.46,142128.58,150968.35,176127.87,28020.38,-16421.03,-5459.96,6139.39,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Banking 006,SYNBAN006,Banking,120410.34,83404.48,37005.86,28654.07,3398318.28,1699159.06,1019495.56,1699159.22,38132.34,-25544.01,-9957.32,2631.02,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Banking 006,SYNBAN006,Banking,123319.59,86214.86,37104.73,29489.85,3468323.96,1756137.99,1084790.08,1712185.97,43686.75,-26667.08,-10584.77,6434.9,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Banking 006,SYNBAN006,Banking,125031.25,88839.64,36191.61,27665.62,4089365.9,2080119.26,1194378.55,2009246.65,42048.6,-27948.09,-10629.44,3471.07,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Banking 006,SYNBAN006,Banking,123207.36,84919.47,38287.89,27545.76,3902569.8,1906552.41,1167782.26,1996017.39,48432.49,-32976.67,-12128.2,3327.62,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Banking 006,SYNBAN006,Banking,123936.74,90224.4,33712.34,24518.94,3988676.61,1997918.21,1243183.78,1990758.39,41928.49,-26798.78,-11431.86,3697.86,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Banking 006,SYNBAN006,Banking,124768.69,95147.15,29621.55,21090.47,4090118.2,2319403.11,1202564.36,1770715.09,36384.35,-23629.31,-10413.54,2341.5,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Banking 006,SYNBAN006,Banking,123413.56,92811.24,30602.32,24477.62,4127848.46,2462625.37,1060800.3,1665223.1,36050.98,-24302.31,-10106.07,1642.6,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Banking 006,SYNBAN006,Banking,123451.19,91501.79,31949.4,24908.27,4098300.52,2426334.52,1024092.94,1671966.0,38959.16,-24515.57,-10788.21,3655.39,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Banking 007,SYNBAN007,Banking,56987.77,43586.38,13401.39,10051.04,1644486.72,610658.05,719564.6,1033828.67,13808.32,-7075.79,-3698.03,3034.5,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Banking 007,SYNBAN007,Banking,58343.33,44724.94,13618.39,9663.65,1700040.41,585775.39,750156.19,1114265.02,14048.24,-7468.16,-3504.55,3075.54,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Banking 007,SYNBAN007,Banking,61503.49,45969.96,15533.53,11176.42,1756531.03,689250.11,704168.45,1067280.92,17107.75,-9724.37,-4510.21,2873.17,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Banking 007,SYNBAN007,Banking,65217.18,48314.68,16902.49,12070.61,1914927.29,683101.61,824786.55,1231825.68,19925.93,-11282.82,-5187.05,3456.06,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Banking 007,SYNBAN007,Banking,64246.11,48533.02,15713.08,11196.76,1981671.3,694639.56,847623.14,1287031.74,17975.05,-9189.75,-4631.22,4154.08,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Banking 007,SYNBAN007,Banking,64494.82,48112.91,16381.91,11624.97,1902456.49,628924.9,838181.99,1273531.58,19361.74,-9784.72,-4793.78,4783.25,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Banking 007,SYNBAN007,Banking,63464.72,49713.01,13751.71,9856.92,1858856.6,724606.84,570807.48,1134249.77,14920.14,-6807.91,-3673.84,4438.39,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Banking 007,SYNBAN007,Banking,61862.63,49002.68,12859.95,9622.39,1943517.37,728473.47,649761.16,1215043.91,14511.99,-7107.89,-3808.12,3595.98,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Banking 008,SYNBAN008,Banking,118132.06,82243.7,35888.36,25937.21,425331.9,212665.96,127599.56,212665.94,35555.9,-21333.53,-7111.18,7111.19,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Banking 008,SYNBAN008,Banking,120209.22,86386.31,33822.91,25407.19,454051.94,222180.05,159864.1,231871.89,32856.81,-18164.24,-6776.15,7916.42,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Banking 008,SYNBAN008,Banking,122154.56,91163.6,30990.96,24033.07,460488.92,205697.13,174570.74,254791.79,29872.21,-18323.88,-6217.07,5331.26,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Banking 008,SYNBAN008,Banking,127890.01,92868.66,35021.35,22569.6,524256.46,242164.8,175174.49,282091.67,32881.6,-21894.45,-6557.05,4430.09,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Banking 008,SYNBAN008,Banking,130837.5,92642.33,38195.17,24629.37,561257.57,265266.84,176348.07,295990.73,38165.83,-26853.12,-7852.5,3460.21,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Banking 008,SYNBAN008,Banking,129184.79,92186.62,36998.17,25195.13,537206.47,268324.42,156435.49,268882.05,38459.45,-26448.2,-8148.0,3863.25,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Banking 008,SYNBAN008,Banking,126268.57,89039.57,37229.01,24863.4,508625.49,277309.19,140583.9,231316.3,41240.08,-25872.92,-9389.2,5977.96,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Banking 008,SYNBAN008,Banking,126619.78,88643.98,37975.8,25739.66,416966.33,224149.55,109796.91,192816.78,40586.61,-26254.93,-9375.35,4956.33,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Banking 009,SYNBAN009,Banking,124535.34,95299.69,29235.65,21926.73,4659433.19,1914444.24,2099109.2,2744988.95,93379.33,-52694.83,-25355.68,15328.82,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Banking 009,SYNBAN009,Banking,133453.19,101471.72,31981.47,22624.62,4494769.48,1582350.27,2235186.99,2912419.21,97573.39,-56654.77,-28489.02,12429.6,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Banking 009,SYNBAN009,Banking,138738.66,108117.32,30621.34,23044.72,4308792.53,1343809.4,2454350.86,2964983.12,103075.33,-55948.12,-29230.32,17896.89,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Banking 009,SYNBAN009,Banking,140225.08,107546.23,32678.85,26967.5,4220812.28,1378783.33,2276530.18,2842028.95,111024.72,-61453.06,-31014.81,18556.84,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Banking 009,SYNBAN009,Banking,143918.36,110392.52,33525.84,26373.07,3736898.66,1465703.26,1728549.68,2271195.4,115923.05,-70752.17,-32380.41,12790.47,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Banking 009,SYNBAN009,Banking,147375.98,112369.14,35006.85,28295.78,4587345.34,1726014.66,2382095.65,2861330.68,120621.47,-80260.39,-32613.08,7748.0,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Banking 009,SYNBAN009,Banking,152342.43,116561.5,35780.93,29366.82,5022635.13,2032415.29,2465794.21,2990219.84,118161.51,-84359.12,-31636.46,2165.94,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Banking 009,SYNBAN009,Banking,151348.97,116386.97,34962.01,28337.6,5079705.72,1994769.97,2684465.9,3084935.75,114876.7,-76816.81,-36348.21,1711.68,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Banking 010,SYNBAN010,Banking,64440.8,45965.67,18475.13,14726.23,2406584.89,990956.34,1082539.48,1415628.55,49637.44,-22871.9,-7745.74,19019.8,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Banking 010,SYNBAN010,Banking,66400.38,46408.72,19991.66,15660.66,2764910.48,1169764.1,1077688.05,1595146.38,47917.38,-22909.63,-6758.47,18249.29,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Banking 010,SYNBAN010,Banking,68051.88,46668.89,21382.99,17185.63,2715232.73,1123890.03,1150877.92,1591342.7,52682.73,-23777.92,-6886.04,22018.77,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Banking 010,SYNBAN010,Banking,71190.05,49369.21,21820.84,18069.16,2797803.16,1149601.14,1064317.24,1648202.02,52905.62,-21888.81,-6866.4,24150.42,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Banking 010,SYNBAN010,Banking,74435.29,52331.03,22104.26,17599.43,2675745.97,1154648.01,1000440.91,1521097.96,48620.39,-18843.81,-7091.76,22684.82,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Banking 010,SYNBAN010,Banking,77420.06,52904.05,24516.01,21929.16,2766702.22,1101106.86,1025336.54,1665595.36,57980.84,-23376.05,-8856.38,25748.4,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Banking 010,SYNBAN010,Banking,78968.79,51854.18,27114.61,24453.82,2554044.11,1035789.9,1077226.12,1518254.21,55950.34,-27131.98,-7470.13,21348.22,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Banking 010,SYNBAN010,Banking,78582.43,53372.12,25210.31,23038.23,2744004.44,1167059.24,1040699.75,1576945.19,49789.12,-23377.65,-7535.41,18876.07,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Banking 011,SYNBAN011,Banking,55781.89,38827.52,16954.37,12715.77,202252.04,108074.81,56506.34,94177.23,16937.77,-11635.83,-2914.42,2387.52,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Banking 011,SYNBAN011,Banking,57043.93,41833.42,15210.51,10812.38,204663.4,114448.87,61595.31,90214.52,13212.94,-8446.87,-2182.37,2583.7,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Banking 011,SYNBAN011,Banking,59822.95,42883.24,16939.71,11725.94,207192.53,119313.21,53647.25,87879.32,14493.59,-9472.72,-2263.13,2757.74,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Banking 011,SYNBAN011,Banking,62368.31,44663.7,17704.61,12346.83,243522.58,149516.6,51979.65,94005.98,13362.05,-8457.94,-2071.44,2832.67,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Banking 011,SYNBAN011,Banking,62825.88,46092.22,16733.66,10968.53,234073.12,148197.41,49993.93,85875.71,14095.36,-8695.83,-2406.43,2993.1,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Banking 011,SYNBAN011,Banking,62520.72,45190.65,17330.08,12941.95,229356.35,152229.01,50023.4,77127.35,13253.81,-8444.14,-2162.5,2647.17,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Banking 011,SYNBAN011,Banking,64492.13,48086.29,16405.84,12656.43,247182.53,158310.61,57653.86,88871.92,11754.22,-8154.55,-1933.71,1665.96,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Banking 011,SYNBAN011,Banking,67177.12,50211.55,16965.57,14526.44,235678.86,140089.5,65059.88,95589.36,13443.87,-8972.01,-2299.91,2171.95,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Banking 012,SYNBAN012,Banking,64453.82,49436.6,15017.21,11679.83,249122.48,113282.49,81504.0,135839.98,41938.66,-19928.71,-8486.93,13523.02,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Banking 012,SYNBAN012,Banking,67771.41,52880.17,14891.24,12304.36,258861.25,125438.85,79684.3,133422.4,39963.74,-19803.72,-7333.44,12826.57,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Banking 012,SYNBAN012,Banking,71499.76,53738.99,17760.77,13326.49,250370.91,117707.22,73205.24,132663.69,49450.66,-27798.21,-9209.51,12442.94,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Banking 012,SYNBAN012,Banking,71417.76,56266.08,15151.68,12095.73,250220.36,114863.16,69733.57,135357.2,42742.51,-24793.33,-7556.78,10392.4,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Banking 012,SYNBAN012,Banking,68146.39,53857.8,14288.59,11732.51,248722.78,116672.52,78234.32,132050.27,34627.87,-20721.74,-7007.07,6899.06,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Banking 012,SYNBAN012,Banking,67556.36,53584.52,13971.84,10194.29,247336.68,107183.63,83519.02,140153.05,35162.47,-19586.98,-7860.54,7714.95,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Banking 012,SYNBAN012,Banking,69560.03,53679.75,15880.28,10032.37,229521.5,102400.99,76864.9,127120.51,41685.7,-26227.02,-8393.72,7064.96,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Banking 012,SYNBAN012,Banking,73051.29,54877.87,18173.42,12838.26,282043.52,115038.88,87688.35,167004.64,52421.88,-32501.22,-10493.26,9427.4,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Banking 013,SYNBAN013,Banking,73694.78,57885.8,15808.98,11868.51,297553.27,148776.64,113770.37,148776.63,41904.83,-25142.9,-11538.62,5223.3,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Banking 013,SYNBAN013,Banking,72874.48,57655.05,15219.44,11753.72,295200.48,160822.73,103414.68,134377.76,39484.3,-23875.55,-10219.58,5389.17,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Banking 013,SYNBAN013,Banking,76027.87,60008.78,16019.09,13224.58,356135.73,180087.59,133714.44,176048.14,39084.2,-22626.26,-9576.37,6881.57,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Banking 013,SYNBAN013,Banking,76371.33,60908.36,15462.97,11778.94,379123.91,184395.84,156367.61,194728.07,39469.25,-21592.96,-8775.4,9100.9,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Banking 013,SYNBAN013,Banking,76719.11,61664.46,15054.65,11831.08,394027.91,199680.82,188328.71,194347.1,39828.01,-20109.45,-10368.1,9350.46,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Banking 013,SYNBAN013,Banking,78653.09,62548.83,16104.26,11999.63,406870.4,222177.37,177184.69,184693.04,41324.64,-20759.98,-11525.74,9038.93,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Banking 013,SYNBAN013,Banking,82380.08,65177.93,17202.15,13166.08,450465.59,225884.49,200639.85,224581.1,50277.38,-23921.29,-13250.92,13105.17,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Banking 013,SYNBAN013,Banking,83658.41,63616.82,20041.6,15972.59,407772.5,197555.89,170123.26,210216.61,55204.28,-28734.24,-17281.92,9188.12,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Banking 014,SYNBAN014,Banking,81135.58,57595.67,23539.91,17569.68,327342.74,146349.82,108595.76,180992.93,24006.15,-14403.69,-4875.01,4727.45,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Banking 014,SYNBAN014,Banking,82558.63,61274.76,21283.86,14466.24,316532.62,140429.02,96540.36,176103.6,22372.73,-13342.47,-4574.0,4456.26,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Banking 014,SYNBAN014,Banking,83583.92,64121.62,19462.29,13171.89,326480.61,150208.31,75909.12,176272.31,19030.16,-11967.04,-4141.7,2921.42,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Banking 014,SYNBAN014,Banking,88145.38,68881.55,19263.83,14249.85,326756.91,157638.15,76659.66,169118.77,19483.12,-12517.63,-4676.74,2288.75,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Banking 014,SYNBAN014,Banking,89599.12,68743.31,20855.81,14993.53,346484.49,170153.46,78127.01,176331.04,20345.05,-12433.43,-4630.17,3281.45,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Banking 014,SYNBAN014,Banking,91163.63,67298.38,23865.25,17200.04,367215.98,174656.49,92854.43,192559.49,23387.15,-15190.38,-4937.17,3259.61,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Banking 014,SYNBAN014,Banking,90931.72,69822.09,21109.63,16794.23,333579.35,166330.08,70672.49,167249.27,21650.51,-14052.8,-5059.59,2538.11,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Banking 014,SYNBAN014,Banking,90087.58,69328.62,20758.96,16825.89,339591.02,158036.6,76940.65,181554.42,22591.43,-14839.18,-5065.07,2687.18,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Banking 015,SYNBAN015,Banking,123287.77,89333.77,33954.0,25465.5,488549.84,244274.91,146564.97,244274.93,34888.78,-20933.26,-6977.77,6977.76,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Banking 015,SYNBAN015,Banking,127222.18,93865.98,33356.2,24405.21,581850.13,282296.83,176576.18,299553.31,33608.67,-20572.97,-6916.32,6119.38,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Banking 015,SYNBAN015,Banking,131240.22,93949.98,37290.24,29457.33,596146.48,311001.97,178335.8,285144.51,34196.96,-18451.69,-7028.21,8717.06,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Banking 015,SYNBAN015,Banking,134257.09,93304.14,40952.95,33958.79,596025.55,339591.75,153928.64,256433.81,42746.05,-24234.51,-9119.31,9392.23,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Banking 015,SYNBAN015,Banking,136425.28,96137.1,40288.17,30838.78,637982.7,340694.88,155520.79,297287.82,47813.63,-27881.09,-9564.9,10367.64,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Banking 015,SYNBAN015,Banking,142563.28,96624.83,45938.45,34743.65,637935.16,318859.03,154313.76,319076.14,50156.38,-31228.52,-9244.92,9682.94,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Banking 015,SYNBAN015,Banking,142989.36,96710.47,46278.9,35419.16,666176.95,345348.75,160886.76,320828.2,50880.03,-29218.87,-10437.34,11223.82,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Banking 015,SYNBAN015,Banking,146947.23,102771.89,44175.34,32608.1,605781.54,300030.11,135496.45,305751.43,45240.97,-31946.1,-8007.35,5287.52,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Banking 016,SYNBAN016,Banking,52974.74,36504.71,16470.03,12352.52,203375.57,101687.79,61012.67,101687.78,16786.56,-10651.92,-3862.14,2272.49,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Banking 016,SYNBAN016,Banking,53362.0,34630.18,18731.83,14207.44,201747.98,105314.4,60026.29,96433.59,19018.29,-12318.44,-4761.77,1938.08,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Banking 016,SYNBAN016,Banking,52882.44,37013.21,15869.23,11437.15,198284.88,96855.57,62960.19,101429.31,14921.69,-8952.35,-3572.24,2397.09,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Banking 016,SYNBAN016,Banking,52580.89,36215.23,16365.67,12359.28,214981.06,96523.05,79742.86,118458.0,15539.98,-9520.22,-4114.03,1905.72,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Banking 016,SYNBAN016,Banking,52015.79,35821.91,16193.89,10725.08,252937.77,114977.39,83719.41,137960.38,15466.55,-10145.03,-3685.64,1635.87,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Banking 016,SYNBAN016,Banking,52182.24,35074.72,17107.52,12206.85,261711.54,127658.93,93578.85,134052.61,16280.55,-11766.6,-3820.43,693.53,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Banking 016,SYNBAN016,Banking,53498.3,35316.18,18182.12,13052.4,251282.32,109792.96,88152.96,141489.36,16466.87,-11801.0,-3863.67,802.2,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Banking 016,SYNBAN016,Banking,54783.79,36586.47,18197.31,12716.43,258929.73,109482.36,80699.47,149447.37,17315.2,-13107.39,-4320.37,-112.57,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Banking 017,SYNBAN017,Banking,117277.73,89666.66,27611.06,20708.29,3362606.35,1218490.04,1286469.82,2144116.31,28500.81,-14201.12,-5700.16,8599.54,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Banking 017,SYNBAN017,Banking,122562.66,94894.14,27668.52,19662.4,3660207.68,1471778.66,1326346.04,2188429.02,29128.9,-15242.65,-5770.22,8116.03,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Banking 017,SYNBAN017,Banking,123317.14,95219.47,28097.68,18727.57,3106681.51,1282681.68,1070107.75,1823999.83,27375.54,-14216.11,-5798.26,7361.17,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Banking 017,SYNBAN017,Banking,126174.62,97533.88,28640.74,19110.17,3433107.53,1420440.59,1253445.15,2012666.94,28470.92,-14953.12,-6142.45,7375.35,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Banking 017,SYNBAN017,Banking,127777.69,98913.55,28864.14,20656.4,3055913.2,1106006.3,1059624.24,1949906.9,28444.59,-15390.76,-6188.63,6865.19,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Banking 017,SYNBAN017,Banking,126661.58,98672.67,27988.9,20429.01,2783537.59,1017948.38,979640.51,1765589.2,26530.7,-12810.85,-6134.82,7585.03,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Banking 017,SYNBAN017,Banking,128139.49,102119.79,26019.69,18392.53,2821196.71,993601.26,963400.88,1827595.45,24166.94,-11398.4,-5352.61,7415.92,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Banking 017,SYNBAN017,Banking,129214.94,102200.66,27014.28,18513.56,3499496.13,1170128.89,1215934.18,2329367.24,25228.07,-12314.13,-5673.11,7240.83,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Banking 018,SYNBAN018,Banking,64426.64,49337.89,15088.75,12218.11,262905.65,104294.15,95166.9,158611.49,43659.54,-19617.95,-8731.9,15309.69,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Banking 018,SYNBAN018,Banking,67643.74,52502.51,15141.23,12347.74,270470.91,100544.75,93096.1,169926.16,44996.09,-19279.63,-7811.9,17904.56,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Banking 018,SYNBAN018,Banking,70467.53,54772.65,15694.88,13531.29,332989.77,118780.85,103850.46,214208.92,44716.32,-18692.37,-8384.19,17639.76,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Banking 018,SYNBAN018,Banking,71584.57,53346.15,18238.42,16274.7,301953.75,109384.0,94957.26,192569.75,46846.08,-20940.52,-8876.72,17028.83,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Banking 018,SYNBAN018,Banking,71894.45,53522.5,18371.95,16422.94,320162.81,110599.83,93803.46,209562.98,55174.2,-25210.65,-11378.62,18584.92,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Banking 018,SYNBAN018,Banking,72542.65,53271.71,19270.94,16275.52,302300.58,113684.23,99971.78,188616.35,53905.68,-24929.0,-11981.61,16995.07,True,synthetic
